duration_years,log_project_cost,funding_gap_ratio,region_encoded,environment_risk,risk_label,contract_graph_score,schedule_contract_risk,financial_contract_risk,quality_contract_risk,termination_contract_risk
5.358904109589041,18.04598730905641,0.19999999709090913,2,1,0,0.16363636363636366,1.6076712328767124,3.6091974618112825,0.1,0.03999999941818183
5.279452054794521,19.228361245561384,0.5541088841391676,1,1,0,0.16363636363636366,1.5838356164383565,3.845672249112277,0.1,0.11082177682783352
6.032876712328767,20.101136145484638,0.7391952296214694,1,0,0,0.16363636363636366,1.8098630136986305,4.020227229096927,0.0,0.1478390459242939
5.306849315068493,20.21244021484709,0.9166666651388888,3,1,0,0.16363636363636366,1.592054794520548,4.042488042969418,0.1,0.18333333302777777
5.147945205479452,18.420680753952364,0.0,0,1,0,0.16363636363636366,1.544383561643836,3.684136150790473,0.1,0.0
4.561643835616438,19.11382792951231,0.0,4,6,0,0.16363636363636366,1.3684931506849318,3.8227655859024625,0.6000000000000001,0.0
7.315068493150685,19.746428607860263,0.3359893749376112,6,0,0,0.16363636363636366,2.194520547945206,3.949285721572053,0.0,0.06719787498752225
8.082191780821917,18.915376991886035,0.14634146252230815,2,0,1,0.16363636363636366,2.4246575342465757,3.783075398377207,0.0,0.02926829250446163
1.6602739726027398,18.826145858727198,0.0,3,6,0,0.16363636363636366,0.498082191780822,3.76522917174544,0.6000000000000001,0.0
4.0849315068493155,14.285514812209815,0.9999993750003906,5,6,0,0.16363636363636366,1.225479452054795,2.8571029624419633,0.6000000000000001,0.19999987500007813
6.635616438356164,19.23161096461314,0.0,3,1,0,0.16363636363636366,1.9906849315068496,3.846322192922628,0.1,0.0
6.164383561643835,20.143447343479185,0.0,2,1,0,0.16363636363636366,1.849315068493151,4.028689468695837,0.1,0.0
5.167123287671233,15.424948670398354,0.99999980000004,4,6,0,0.16363636363636366,1.55013698630137,3.084989734079671,0.6000000000000001,0.199999960000008
5.421917808219178,18.287149362756413,0.08571428473469389,2,1,0,0.16363636363636366,1.6265753424657536,3.657429872551283,0.1,0.01714285694693878
7.2027397260273975,19.35677410704427,0.0196078430603614,6,0,0,0.16363636363636366,2.1608219178082195,3.871354821408854,0.0,0.00392156861207228
1.7452054794520548,15.404745967162468,0.999999795918409,0,2,0,0.16363636363636366,0.5235616438356165,3.0809491934324935,0.2,0.19999995918368182
5.257534246575342,18.325820473923457,0.0,2,0,0,0.16363636363636366,1.577260273972603,3.6651640947846915,0.0,0.0
1.0876712328767124,20.36659089443625,0.0,3,6,0,0.16363636363636366,0.3263013698630138,4.07331817888725,0.6000000000000001,0.0
5.767123287671233,19.26134235161511,0.3528625033311942,1,1,0,0.16363636363636366,1.7301369863013702,3.852268470323022,0.1,0.07057250066623884
6.298630136986302,22.4873114677783,0.9485949278703573,3,0,0,0.16363636363636366,1.8895890410958907,4.49746229355566,0.0,0.18971898557407146
0.9945205479452055,18.197537205138154,0.0,0,6,0,0.16363636363636366,0.2983561643835617,3.639507441027631,0.6000000000000001,0.0
1.6931506849315068,14.914123179965662,0.9999996666667778,0,1,0,0.16363636363636366,0.5079452054794521,2.9828246359931327,0.1,0.19999993333335556
4.1726027397260275,16.811242881518265,0.0,0,1,0,0.16363636363636366,1.2517808219178084,3.362248576303653,0.1,0.0
8.402739726027397,20.998683002737376,0.6173049468389885,2,1,1,0.16363636363636366,2.5208219178082194,4.199736600547475,0.1,0.1234609893677977
5.471232876712329,19.257971561921188,0.13423661255254485,4,1,0,0.16363636363636366,1.641369863013699,3.851594312384238,0.1,0.026847322510508972
7.49041095890411,19.673443715304877,0.0,4,1,0,0.16363636363636366,2.2471232876712333,3.934688743060976,0.1,0.0
4.504109589041096,18.132998684833918,0.19999999733333337,2,1,0,0.16363636363636366,1.351232876712329,3.6265997369667837,0.1,0.03999999946666668
6.424657534246576,20.824919491576253,0.4128274612350249,6,0,0,0.16363636363636366,1.927397260273973,4.164983898315251,0.0,0.08256549224700499
6.276712328767124,19.29614948547293,0.16666666597222224,2,1,0,0.16363636363636366,1.8830136986301373,3.859229897094586,0.1,0.033333333194444446
5.293150684931507,19.729013566305248,0.3243243234477721,6,0,0,0.16363636363636366,1.5879452054794523,3.94580271326105,0.0,0.06486486468955442
0.5424657534246575,18.420680753952364,0.0,0,6,0,0.16363636363636366,0.16273972602739728,3.684136150790473,0.6000000000000001,0.0
0.5424657534246575,16.118095750958314,0.0,0,6,0,0.16363636363636366,0.16273972602739728,3.223619150191663,0.6000000000000001,0.0
6.561643835616438,20.331703635486527,0.26035502920065823,0,0,0,0.16363636363636366,1.968493150684932,4.066340727097305,0.0,0.05207100584013165
4.501369863013698,18.643824303266577,0.0,6,1,0,0.16363636363636366,1.3504109589041098,3.7287648606533157,0.1,0.0
5.082191780821918,19.33697147982652,0.0,6,1,0,0.16363636363636366,1.5246575342465756,3.8673942959653043,0.1,0.0
